,path,feat_path,name,emotion,strength,session
530,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/03-J-2-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/03-J-2-6.pt,03-J-2-6.aiff,happy,Fort,3
531,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/05-T-2-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/05-T-2-4.pt,05-T-2-4.aiff,sad,Fort,3
532,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/05-S-2-2.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/05-S-2-2.pt,05-S-2-2.aiff,surprise,Fort,3
533,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/09-C-1-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/09-C-1-1.pt,09-C-1-1.aiff,angry,Faible,3
534,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/08-S-2-2.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/08-S-2-2.pt,08-S-2-2.aiff,surprise,Fort,3
535,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/05-C-2-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/05-C-2-3.pt,05-C-2-3.aiff,angry,Fort,3
536,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/11-D-2-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/11-D-2-1.pt,11-D-2-1.aiff,disgust,Fort,3
537,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/09-J-2-1.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/09-J-2-1.pt,09-J-2-1.aiff,happy,Fort,3
538,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/01-P-2-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/01-P-2-2.pt,01-P-2-2.aiff,fear,Fort,3
539,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/06-C-2-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/06-C-2-3.pt,06-C-2-3.aiff,angry,Fort,3
540,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/06-T-1-3.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/06-T-1-3.pt,06-T-1-3.aiff,sad,Faible,3
541,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/02-D-1-5.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/02-D-1-5.pt,02-D-1-5.aiff,disgust,Faible,3
542,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/07-T-2-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/07-T-2-4.pt,07-T-2-4.aiff,sad,Fort,3
543,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/07-P-2-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/07-P-2-3.pt,07-P-2-3.aiff,fear,Fort,3
544,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/03-T-1-2.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/03-T-1-2.pt,03-T-1-2.aiff,sad,Faible,3
545,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/01-N-1.aiff,/home/wawa_/data/wav2vecbase/Neutre/01-N-1.pt,01-N-1.aiff,neutral,Fort,3
546,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/02-J-1-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/02-J-1-6.pt,02-J-1-6.aiff,happy,Faible,3
547,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/04-P-1-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/04-P-1-3.pt,04-P-1-3.aiff,fear,Faible,3
548,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/04-T-2-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/04-T-2-5.pt,04-T-2-5.aiff,sad,Fort,3
549,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/12-C-2-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/12-C-2-5.pt,12-C-2-5.aiff,angry,Fort,3
550,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/08-P-2-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/08-P-2-2.pt,08-P-2-2.aiff,fear,Fort,3
551,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/08-D-2-5.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/08-D-2-5.pt,08-D-2-5.aiff,disgust,Fort,3
552,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/09-N-1.aiff,/home/wawa_/data/wav2vecbase/Neutre/09-N-1.pt,09-N-1.aiff,neutral,Fort,3
553,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/12-T-2-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/12-T-2-6.pt,12-T-2-6.aiff,sad,Fort,3
554,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/02-S-2-2.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/02-S-2-2.pt,02-S-2-2.aiff,surprise,Fort,3
555,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/09-C-2-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/09-C-2-1.pt,09-C-2-1.aiff,angry,Fort,3
556,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/06-S-2-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/06-S-2-1.pt,06-S-2-1.aiff,surprise,Fort,3
557,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/11-C-2-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/11-C-2-2.pt,11-C-2-2.aiff,angry,Fort,3
558,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/11-S-1-3.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/11-S-1-3.pt,11-S-1-3.aiff,surprise,Faible,3
559,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/09-P-2-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/09-P-2-3.pt,09-P-2-3.aiff,fear,Fort,3
560,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/11-T-2-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/11-T-2-6.pt,11-T-2-6.aiff,sad,Fort,3
561,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/10-S-1-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/10-S-1-1.pt,10-S-1-1.aiff,surprise,Faible,4
562,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/08-C-1-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/08-C-1-2.pt,08-C-1-2.aiff,angry,Faible,4
563,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/07-D-2-5.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/07-D-2-5.pt,07-D-2-5.aiff,disgust,Fort,4
564,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/04-J-2-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/04-J-2-6.pt,04-J-2-6.aiff,happy,Fort,4
565,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/10-J-2-1.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/10-J-2-1.pt,10-J-2-1.aiff,happy,Fort,4
566,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/02-J-1-4.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/02-J-1-4.pt,02-J-1-4.aiff,happy,Faible,4
567,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/05-D-1-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/05-D-1-6.pt,05-D-1-6.aiff,disgust,Faible,4
568,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/11-J-2-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/11-J-2-5.pt,11-J-2-5.aiff,happy,Fort,4
569,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/09-J-1-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/09-J-1-3.pt,09-J-1-3.aiff,happy,Faible,4
570,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/08-N-3.aiff,/home/wawa_/data/wav2vecbase/Neutre/08-N-3.pt,08-N-3.aiff,neutral,Fort,4
571,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/04-S-1-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/04-S-1-6.pt,04-S-1-6.aiff,surprise,Faible,4
572,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/01-S-1-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/01-S-1-5.pt,01-S-1-5.aiff,surprise,Faible,4
573,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/09-C-2-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/09-C-2-3.pt,09-C-2-3.aiff,angry,Fort,4
574,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/10-S-2-5.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/10-S-2-5.pt,10-S-2-5.aiff,surprise,Fort,4
575,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/05-T-2-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/05-T-2-6.pt,05-T-2-6.aiff,sad,Fort,4
576,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/01-P-2-6.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/01-P-2-6.pt,01-P-2-6.aiff,fear,Fort,4
577,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/11-C-1-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/11-C-1-5.pt,11-C-1-5.aiff,angry,Faible,4
578,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/01-P-1-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/01-P-1-2.pt,01-P-1-2.aiff,fear,Faible,4
579,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/08-D-2-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/08-D-2-6.pt,08-D-2-6.aiff,disgust,Fort,4
580,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/05-J-1-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/05-J-1-2.pt,05-J-1-2.aiff,happy,Faible,4
581,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/06-P-1-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/06-P-1-4.pt,06-P-1-4.aiff,fear,Faible,4
582,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/12-T-1-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/12-T-1-6.pt,12-T-1-6.aiff,sad,Faible,4
583,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/01-D-2-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/01-D-2-4.pt,01-D-2-4.aiff,disgust,Fort,4
584,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/02-C-1-6.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/02-C-1-6.pt,02-C-1-6.aiff,angry,Faible,4
585,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/07-S-2-3.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/07-S-2-3.pt,07-S-2-3.aiff,surprise,Fort,4
586,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/02-J-2-1.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/02-J-2-1.pt,02-J-2-1.aiff,happy,Fort,4
587,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/10-T-2-1.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/10-T-2-1.pt,10-T-2-1.aiff,sad,Fort,4
588,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/07-T-2-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/07-T-2-6.pt,07-T-2-6.aiff,sad,Fort,4
589,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/10-D-1-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/10-D-1-4.pt,10-D-1-4.aiff,disgust,Faible,4
590,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/05-S-2-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/05-S-2-6.pt,05-S-2-6.aiff,surprise,Fort,4
591,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/06-C-2-4.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/06-C-2-4.pt,06-C-2-4.aiff,angry,Fort,4
592,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/02-T-1-2.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/02-T-1-2.pt,02-T-1-2.aiff,sad,Faible,4
593,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/06-P-1-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/06-P-1-1.pt,06-P-1-1.aiff,fear,Faible,4
594,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/06-S-1-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/06-S-1-6.pt,06-S-1-6.aiff,surprise,Faible,4
595,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/11-J-1-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/11-J-1-2.pt,11-J-1-2.aiff,happy,Faible,4
596,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/06-D-1-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/06-D-1-6.pt,06-D-1-6.aiff,disgust,Faible,4
597,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/12-T-1-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/12-T-1-4.pt,12-T-1-4.aiff,sad,Faible,4
598,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/12-P-2-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/12-P-2-1.pt,12-P-2-1.aiff,fear,Fort,4
599,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/07-T-1-3.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/07-T-1-3.pt,07-T-1-3.aiff,sad,Faible,4
600,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/06-D-1-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/06-D-1-4.pt,06-D-1-4.aiff,disgust,Faible,4
601,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/12-N-1.aiff,/home/wawa_/data/wav2vecbase/Neutre/12-N-1.pt,12-N-1.aiff,neutral,Fort,4
602,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/10-S-1-3.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/10-S-1-3.pt,10-S-1-3.aiff,surprise,Faible,4
603,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/02-J-1-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/02-J-1-3.pt,02-J-1-3.aiff,happy,Faible,4
604,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/07-J-2-3.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/07-J-2-3.pt,07-J-2-3.aiff,happy,Fort,4
605,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/04-P-2-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/04-P-2-1.pt,04-P-2-1.aiff,fear,Fort,4
606,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/10-D-1-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/10-D-1-1.pt,10-D-1-1.aiff,disgust,Faible,4
607,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/01-P-2-1.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/01-P-2-1.pt,01-P-2-1.aiff,fear,Fort,4
608,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/06-S-2-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/06-S-2-6.pt,06-S-2-6.aiff,surprise,Fort,4
609,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/03-S-1-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/03-S-1-1.pt,03-S-1-1.aiff,surprise,Faible,4
610,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/10-J-2-5.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/10-J-2-5.pt,10-J-2-5.aiff,happy,Fort,4
611,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/08-P-1-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/08-P-1-2.pt,08-P-1-2.aiff,fear,Faible,4
612,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/10-P-2-2.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/10-P-2-2.pt,10-P-2-2.aiff,fear,Fort,4
613,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/06-T-2-3.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/06-T-2-3.pt,06-T-2-3.aiff,sad,Fort,4
614,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/12-J-1-2.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/12-J-1-2.pt,12-J-1-2.aiff,happy,Faible,4
615,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/12-T-1-3.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/12-T-1-3.pt,12-T-1-3.aiff,sad,Faible,4
616,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/01-S-1-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/01-S-1-1.pt,01-S-1-1.aiff,surprise,Faible,4
617,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/12-C-1-1.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/12-C-1-1.pt,12-C-1-1.aiff,angry,Faible,4
618,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/02-T-1-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/02-T-1-5.pt,02-T-1-5.aiff,sad,Faible,4
619,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/04-C-1-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/04-C-1-5.pt,04-C-1-5.aiff,angry,Faible,4
620,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/11-P-1-5.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/11-P-1-5.pt,11-P-1-5.aiff,fear,Faible,4
621,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/08-D-1-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/08-D-1-1.pt,08-D-1-1.aiff,disgust,Faible,4
622,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/02-D-2-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/02-D-2-4.pt,02-D-2-4.aiff,disgust,Fort,4
623,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/07-D-2-2.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/07-D-2-2.pt,07-D-2-2.aiff,disgust,Fort,4
624,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/10-C-1-2.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/10-C-1-2.pt,10-C-1-2.aiff,angry,Faible,4
625,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/03-D-1-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/03-D-1-1.pt,03-D-1-1.aiff,disgust,Faible,4
626,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/08-T-2-2.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/08-T-2-2.pt,08-T-2-2.aiff,sad,Fort,4
627,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/08-C-1-6.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/08-C-1-6.pt,08-C-1-6.aiff,angry,Faible,4
628,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/08-T-2-6.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/08-T-2-6.pt,08-T-2-6.aiff,sad,Fort,4
629,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/01-J-1-1.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/01-J-1-1.pt,01-J-1-1.aiff,happy,Faible,4
630,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/04-T-1-4.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/04-T-1-4.pt,04-T-1-4.aiff,sad,Faible,4
631,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/04-T-1-1.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/04-T-1-1.pt,04-T-1-1.aiff,sad,Faible,4
632,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/09-T-2-1.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/09-T-2-1.pt,09-T-2-1.aiff,sad,Fort,4
633,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/11-N-1.aiff,/home/wawa_/data/wav2vecbase/Neutre/11-N-1.pt,11-N-1.aiff,neutral,Fort,4
634,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/12-N-2.aiff,/home/wawa_/data/wav2vecbase/Neutre/12-N-2.pt,12-N-2.aiff,neutral,Fort,4
635,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Fort/03-T-2-2.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Fort/03-T-2-2.pt,03-T-2-2.aiff,sad,Fort,4
636,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/03-S-2-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/03-S-2-1.pt,03-S-2-1.aiff,surprise,Fort,4
637,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/02-D-2-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/02-D-2-1.pt,02-D-2-1.aiff,disgust,Fort,4
638,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/09-S-2-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/09-S-2-1.pt,09-S-2-1.aiff,surprise,Fort,4
639,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/02-C-1-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/02-C-1-3.pt,02-C-1-3.aiff,angry,Faible,4
640,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Faible/08-P-1-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Faible/08-P-1-3.pt,08-P-1-3.aiff,fear,Faible,4
641,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Fort/12-D-2-4.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Fort/12-D-2-4.pt,12-D-2-4.aiff,disgust,Fort,4
642,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/07-T-1-2.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/07-T-1-2.pt,07-T-1-2.aiff,sad,Faible,4
643,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/12-D-1-1.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/12-D-1-1.pt,12-D-1-1.aiff,disgust,Faible,4
644,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/09-C-1-3.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/09-C-1-3.pt,09-C-1-3.aiff,angry,Faible,4
645,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Fort/07-S-2-6.aiff,/home/wawa_/data/wav2vecbase/Surprise/Fort/07-S-2-6.pt,07-S-2-6.aiff,surprise,Fort,4
646,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Faible/03-J-1-4.aiff,/home/wawa_/data/wav2vecbase/Joie/Faible/03-J-1-4.pt,03-J-1-4.aiff,happy,Faible,4
647,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Faible/03-C-1-5.aiff,/home/wawa_/data/wav2vecbase/Colère/Faible/03-C-1-5.pt,03-C-1-5.aiff,angry,Faible,4
648,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/02-D-1-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/02-D-1-6.pt,02-D-1-6.aiff,disgust,Faible,4
649,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/04-S-1-2.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/04-S-1-2.pt,04-S-1-2.aiff,surprise,Faible,4
650,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/07-T-1-5.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/07-T-1-5.pt,07-T-1-5.aiff,sad,Faible,4
651,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/04-N-4.aiff,/home/wawa_/data/wav2vecbase/Neutre/04-N-4.pt,04-N-4.aiff,neutral,Fort,4
652,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/12-P-2-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/12-P-2-3.pt,12-P-2-3.aiff,fear,Fort,4
653,/home/wawa_/CaFE/High resolution (192kHz)/Surprise/Faible/02-S-1-1.aiff,/home/wawa_/data/wav2vecbase/Surprise/Faible/02-S-1-1.pt,02-S-1-1.aiff,surprise,Faible,4
654,/home/wawa_/CaFE/High resolution (192kHz)/Tristesse/Faible/02-T-1-3.aiff,/home/wawa_/data/wav2vecbase/Tristesse/Faible/02-T-1-3.pt,02-T-1-3.aiff,sad,Faible,4
655,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/06-P-2-4.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/06-P-2-4.pt,06-P-2-4.aiff,fear,Fort,4
656,/home/wawa_/CaFE/High resolution (192kHz)/Neutre/04-N-1.aiff,/home/wawa_/data/wav2vecbase/Neutre/04-N-1.pt,04-N-1.aiff,neutral,Fort,4
657,/home/wawa_/CaFE/High resolution (192kHz)/Colère/Fort/09-C-2-6.aiff,/home/wawa_/data/wav2vecbase/Colère/Fort/09-C-2-6.pt,09-C-2-6.aiff,angry,Fort,4
658,/home/wawa_/CaFE/High resolution (192kHz)/Dégoût/Faible/07-D-1-6.aiff,/home/wawa_/data/wav2vecbase/Dégoût/Faible/07-D-1-6.pt,07-D-1-6.aiff,disgust,Faible,4
659,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/12-J-2-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/12-J-2-6.pt,12-J-2-6.aiff,happy,Fort,4
660,/home/wawa_/CaFE/High resolution (192kHz)/Joie/Fort/10-J-2-6.aiff,/home/wawa_/data/wav2vecbase/Joie/Fort/10-J-2-6.pt,10-J-2-6.aiff,happy,Fort,4
661,/home/wawa_/CaFE/High resolution (192kHz)/Peur/Fort/06-P-2-3.aiff,/home/wawa_/data/wav2vecbase/Peur/Fort/06-P-2-3.pt,06-P-2-3.aiff,fear,Fort,4
